,car_id,date,env_temperature,env_humidity,tire_thickness_mm,brake_pad_thickness_mm,vibration_level,maintenance_needed
9276,10,2022-10-04,-5.91,22.4,0.0,6.423,6.02,0
9277,10,2022-10-05,13.15,80.04,0.0,6.375,2.24,0
9278,10,2022-10-06,25.08,54.84,0.0,6.335,4.68,0
9279,10,2022-10-07,6.9,47.82,0.0,6.302,6.01,0
9280,10,2022-10-08,28.58,54.12,0.0,6.273,4.32,0
9281,10,2022-10-09,36.37,50.91,0.0,6.241,5.95,0
9282,10,2022-10-10,18.45,44.78,0.0,6.211,4.78,0
9283,10,2022-10-11,-4.95,54.21,0.0,6.191,6.28,0
9284,10,2022-10-12,-1.56,64.62,0.0,6.17,3.92,0
9285,10,2022-10-13,32.03,37.72,0.0,6.141,7.87,0
9286,10,2022-10-14,-6.8,21.23,0.0,6.123,6.5,0
9287,10,2022-10-15,-3.89,82.73,0.0,6.087,5.05,0
9288,10,2022-10-16,19.33,28.75,0.0,6.053,6.83,0
9289,10,2022-10-17,6.21,46.53,0.0,6.005,3.76,0
9290,10,2022-10-18,31.47,83.82,0.0,5.968,4.21,1
9291,10,2022-10-19,24.86,67.99,0.0,9.705,5.55,0
9292,10,2022-10-20,26.14,25.96,0.0,9.69,6.19,0
9293,10,2022-10-21,23.91,27.99,0.0,9.663,7.45,0
9294,10,2022-10-22,9.47,52.68,0.0,9.633,4.02,0
9295,10,2022-10-23,35.37,40.76,0.0,9.593,3.31,0
9296,10,2022-10-24,20.19,34.01,0.0,9.548,6.5,0
9297,10,2022-10-25,-7.85,44.23,0.0,9.51,3.4,0
9298,10,2022-10-26,22.45,76.53,0.0,9.461,6.42,0
9299,10,2022-10-27,-9.99,84.92,0.0,9.423,5.67,0
9300,10,2022-10-28,23.03,49.95,0.0,9.4,9.47,0
9301,10,2022-10-29,15.96,26.52,0.0,9.355,9.42,0
9302,10,2022-10-30,-4.09,25.92,0.0,9.335,1.41,0
9303,10,2022-10-31,30.21,50.44,0.0,9.322,7.13,0
9304,10,2022-11-01,35.73,58.67,0.0,9.301,8.28,0
9305,10,2022-11-02,3.22,29.41,0.0,9.286,6.92,1
9306,10,2022-11-03,19.98,72.81,0.0,9.25,7.27,0
9307,10,2022-11-04,38.85,29.53,0.0,9.239,5.31,0
9308,10,2022-11-05,31.49,77.39,0.0,9.224,2.09,0
9309,10,2022-11-06,3.51,32.34,0.0,9.179,4.22,0
9310,10,2022-11-07,29.1,42.17,0.0,9.147,7.91,0
9311,10,2022-11-08,36.32,22.27,0.0,9.104,1.78,0
9312,10,2022-11-09,0.2,62.81,0.0,9.082,5.26,0
9313,10,2022-11-10,-0.78,81.74,0.0,9.036,3.74,0
9314,10,2022-11-11,-8.35,89.15,0.0,8.993,7.23,0
9315,10,2022-11-12,-7.89,45.29,0.0,8.978,5.13,0
9316,10,2022-11-13,23.1,60.87,0.0,8.93,7.48,0
9317,10,2022-11-14,15.5,79.62,0.0,8.915,5.86,0
9318,10,2022-11-15,11.46,31.67,0.0,8.87,1.61,0
9319,10,2022-11-16,-2.55,70.97,0.0,8.823,1.7,0
9320,10,2022-11-17,12.17,83.04,0.0,8.797,5.35,0
9321,10,2022-11-18,5.72,84.04,0.0,8.773,4.04,0
9322,10,2022-11-19,-0.75,24.89,0.0,8.761,-1.68,0
9323,10,2022-11-20,30.38,83.74,0.0,8.75,6.14,0
9324,10,2022-11-21,-4.56,37.1,0.0,8.732,5.86,0
9325,10,2022-11-22,14.03,35.47,0.0,8.706,4.97,0
9326,10,2022-11-23,16.72,55.64,0.0,8.661,6.08,0
9327,10,2022-11-24,0.56,63.29,0.0,8.621,7.66,0
9328,10,2022-11-25,25.08,32.72,0.0,8.578,7.75,1
9329,10,2022-11-26,31.77,83.12,0.0,8.555,4.24,0
9330,10,2022-11-27,12.21,57.46,0.0,8.515,5.24,0
9331,10,2022-11-28,-8.86,71.32,0.0,8.503,7.02,0
9332,10,2022-11-29,38.53,38.48,0.0,8.485,8.34,0
9333,10,2022-11-30,28.19,33.64,0.0,8.464,6.2,1
9334,10,2022-12-01,3.53,43.84,0.0,8.442,5.72,0
9335,10,2022-12-02,-8.61,42.62,0.0,8.408,8.01,0
9336,10,2022-12-03,30.13,67.03,0.0,8.383,3.34,0
9337,10,2022-12-04,23.82,49.95,0.0,8.349,7.0,0
9338,10,2022-12-05,22.09,85.04,0.0,8.319,7.15,0
9339,10,2022-12-06,11.61,56.08,0.0,8.308,5.26,0
9340,10,2022-12-07,14.45,39.44,0.0,8.281,4.47,0
9341,10,2022-12-08,16.97,28.39,0.0,8.233,5.75,0
9342,10,2022-12-09,18.27,39.07,0.0,8.194,6.56,0
9343,10,2022-12-10,27.07,83.34,0.0,8.161,5.17,0
9344,10,2022-12-11,17.97,89.74,0.0,8.146,7.17,0
9345,10,2022-12-12,-5.4,81.7,0.0,8.119,6.19,0
9346,10,2022-12-13,2.9,62.59,0.0,8.079,8.81,1
9347,10,2022-12-14,34.22,52.56,0.0,8.05,6.05,0
9348,10,2022-12-15,34.36,45.08,0.0,8.029,3.28,0
9349,10,2022-12-16,23.41,48.16,0.0,8.01,4.75,0
9350,10,2022-12-17,19.88,80.25,0.0,7.979,5.77,0
9351,10,2022-12-18,27.97,25.29,0.0,7.931,2.95,0
9352,10,2022-12-19,10.65,86.86,0.0,7.886,6.8,0
9353,10,2022-12-20,1.94,41.0,0.0,7.851,7.49,0
9354,10,2022-12-21,4.44,69.98,0.0,7.828,5.45,0
9355,10,2022-12-22,33.6,33.41,0.0,7.799,7.92,0
9356,10,2022-12-23,14.19,84.62,0.0,7.776,5.44,0
9357,10,2022-12-24,13.02,62.19,0.0,7.728,3.57,0
9358,10,2022-12-25,12.79,84.61,0.0,7.683,0.78,0
9359,10,2022-12-26,10.5,30.43,0.0,7.662,2.79,0
9360,10,2022-12-27,12.5,78.87,0.0,7.637,2.72,0
9361,10,2022-12-28,3.09,24.65,0.0,7.612,10.92,0
9362,10,2022-12-29,25.86,52.04,0.0,7.582,3.09,0
9363,10,2022-12-30,31.34,83.32,0.0,7.53,4.03,0
9364,10,2022-12-31,4.57,48.11,0.0,7.49,5.78,0
9365,10,2023-01-01,4.85,58.45,0.0,7.478,4.84,0
9366,10,2023-01-02,-5.49,64.28,0.0,7.429,6.69,0
9367,10,2023-01-03,34.36,53.36,0.0,7.38,5.88,0
9368,10,2023-01-04,39.19,62.36,0.0,7.342,7.18,0
9369,10,2023-01-05,5.65,39.21,0.0,7.307,5.5,0
9370,10,2023-01-06,28.52,49.49,0.0,7.291,4.16,0
9371,10,2023-01-07,10.77,60.13,0.0,7.257,8.64,0
9372,10,2023-01-08,5.71,58.32,0.0,7.23,1.42,0
9373,10,2023-01-09,13.31,87.0,0.0,7.197,5.22,0
9374,10,2023-01-10,23.3,66.09,0.0,7.17,8.41,0
9375,10,2023-01-11,22.18,86.49,0.0,7.15,4.66,0
9376,10,2023-01-12,7.34,89.67,0.0,7.135,3.05,0
9377,10,2023-01-13,6.76,24.8,0.0,7.121,9.81,0
9378,10,2023-01-14,38.05,90.0,0.0,7.078,5.4,0
9379,10,2023-01-15,25.95,70.78,0.0,7.038,6.41,0
9380,10,2023-01-16,-2.17,23.12,0.0,7.015,10.8,0
9381,10,2023-01-17,8.67,23.56,0.0,6.989,7.2,1
9382,10,2023-01-18,13.55,82.75,0.0,6.977,3.91,0
9383,10,2023-01-19,23.69,88.09,0.0,6.957,5.91,0
9384,10,2023-01-20,-2.03,30.83,0.0,6.91,5.66,0
9385,10,2023-01-21,-2.75,64.19,0.0,6.893,3.34,0
9386,10,2023-01-22,20.51,56.27,0.0,6.864,3.81,0
9387,10,2023-01-23,10.0,65.52,0.0,6.844,4.49,0
9388,10,2023-01-24,-8.78,56.22,0.0,6.832,4.59,0
9389,10,2023-01-25,20.09,54.79,0.0,6.797,4.5,0
9390,10,2023-01-26,-2.9,73.71,0.0,6.774,4.41,0
9391,10,2023-01-27,16.68,54.13,0.0,6.746,3.71,0
9392,10,2023-01-28,9.11,58.61,0.0,6.709,0.67,0
9393,10,2023-01-29,21.41,21.49,0.0,6.693,5.14,0
9394,10,2023-01-30,4.7,56.21,0.0,6.655,4.3,0
9395,10,2023-01-31,23.41,34.24,0.0,6.606,6.7,0
9396,10,2023-02-01,2.9,42.05,0.0,6.575,4.35,0
9397,10,2023-02-02,2.03,54.32,0.0,6.528,3.74,0
9398,10,2023-02-03,39.94,82.72,0.0,6.478,4.09,0
9399,10,2023-02-04,32.56,66.24,0.0,6.442,4.26,0
9400,10,2023-02-05,28.12,33.07,0.0,6.401,6.1,0
9401,10,2023-02-06,12.98,34.45,0.0,6.389,5.33,0
9402,10,2023-02-07,-7.02,23.56,0.0,6.378,4.54,0
9403,10,2023-02-08,14.01,56.02,0.0,6.358,4.67,0
9404,10,2023-02-09,25.85,39.48,0.0,6.31,6.12,0
9405,10,2023-02-10,15.69,77.53,0.0,6.294,4.18,0
9406,10,2023-02-11,17.44,80.36,0.0,6.279,3.76,0
9407,10,2023-02-12,28.42,74.66,0.0,6.267,6.48,0
9408,10,2023-02-13,39.12,54.61,0.0,6.234,5.68,0
9409,10,2023-02-14,39.34,20.65,0.0,6.203,5.7,0
9410,10,2023-02-15,23.45,48.6,0.0,6.16,5.1,0
9411,10,2023-02-16,-2.83,78.02,0.0,6.139,7.13,0
9412,10,2023-02-17,19.61,32.35,0.0,6.106,5.51,0
9413,10,2023-02-18,34.15,78.95,0.0,6.077,8.65,0
9414,10,2023-02-19,25.89,77.51,0.0,6.043,7.4,0
9415,10,2023-02-20,35.69,56.71,0.0,6.009,1.58,0
9416,10,2023-02-21,7.79,49.22,0.0,5.969,6.58,1
9417,10,2023-02-22,25.76,79.56,0.0,11.46,5.05,0
9418,10,2023-02-23,12.81,85.19,0.0,11.429,3.14,0
9419,10,2023-02-24,-2.1,47.14,0.0,11.384,4.02,0
9420,10,2023-02-25,25.49,27.09,0.0,11.34,4.67,0
9421,10,2023-02-26,33.44,55.31,0.0,11.305,7.12,0
9422,10,2023-02-27,29.02,40.59,0.0,11.258,2.15,0
9423,10,2023-02-28,16.68,75.74,0.0,11.228,5.35,0
9424,10,2023-03-01,12.77,84.04,0.0,11.202,1.7,0
9425,10,2023-03-02,18.93,85.32,0.0,11.174,3.02,0
9426,10,2023-03-03,39.2,24.63,0.0,11.145,3.52,0
9427,10,2023-03-04,17.78,58.81,0.0,11.135,5.62,0
9428,10,2023-03-05,2.03,54.78,0.0,11.097,5.76,0
9429,10,2023-03-06,31.22,32.81,0.0,11.07,5.35,0
9430,10,2023-03-07,-6.03,21.55,0.0,11.06,3.94,0
9431,10,2023-03-08,3.26,51.47,0.0,11.019,6.26,0
9432,10,2023-03-09,30.61,86.57,0.0,10.973,3.95,0
9433,10,2023-03-10,-9.88,81.75,0.0,10.936,3.75,0
9434,10,2023-03-11,9.76,60.75,0.0,10.887,2.47,0
9435,10,2023-03-12,-1.27,27.47,0.0,10.84,3.16,0
9436,10,2023-03-13,20.14,50.06,0.0,10.822,7.8,0
9437,10,2023-03-14,27.81,23.87,0.0,10.778,4.3,0
9438,10,2023-03-15,4.69,64.66,0.0,10.746,6.92,0
9439,10,2023-03-16,30.81,37.33,0.0,10.706,1.03,0
9440,10,2023-03-17,23.33,79.38,0.0,10.69,3.01,0
9441,10,2023-03-18,28.4,61.56,0.0,10.667,6.75,0
9442,10,2023-03-19,-9.4,75.19,0.0,10.654,6.01,0
9443,10,2023-03-20,37.77,88.76,0.0,10.614,6.21,1
9444,10,2023-03-21,2.95,83.73,0.0,10.574,7.35,0
9445,10,2023-03-22,26.87,24.2,0.0,10.543,5.27,0
9446,10,2023-03-23,-7.78,42.35,0.0,10.511,3.51,0
9447,10,2023-03-24,1.82,68.0,0.0,10.495,2.51,0
9448,10,2023-03-25,11.26,52.61,0.0,10.459,6.26,0
9449,10,2023-03-26,18.44,55.69,0.0,10.445,5.5,0
9450,10,2023-03-27,-0.63,42.33,0.0,10.406,4.94,0
9451,10,2023-03-28,37.82,54.3,0.0,10.375,8.41,0
9452,10,2023-03-29,-8.08,81.09,0.0,10.353,5.36,0
9453,10,2023-03-30,16.03,48.17,0.0,10.326,4.56,0
9454,10,2023-03-31,1.51,81.05,0.0,10.297,3.8,0
9455,10,2023-04-01,21.02,88.47,0.0,10.257,5.3,0
9456,10,2023-04-02,-8.95,32.98,0.0,10.235,7.66,0
9457,10,2023-04-03,0.35,55.13,0.0,10.221,6.04,0
9458,10,2023-04-04,-6.68,51.92,0.0,10.174,4.3,0
9459,10,2023-04-05,29.9,60.13,0.0,10.143,2.6,0
9460,10,2023-04-06,14.51,34.4,0.0,10.131,7.92,0
9461,10,2023-04-07,19.59,22.33,0.0,10.081,6.69,0
9462,10,2023-04-08,11.1,32.97,0.0,10.072,7.26,1
9463,10,2023-04-09,1.24,29.45,0.0,10.024,5.73,0
9464,10,2023-04-10,25.23,64.88,0.0,9.989,4.57,0
9465,10,2023-04-11,-9.34,84.78,0.0,9.974,6.87,0
9466,10,2023-04-12,13.37,63.68,0.0,9.928,-0.9,0
9467,10,2023-04-13,37.06,36.45,0.0,9.88,1.22,0
9468,10,2023-04-14,7.13,48.61,0.0,9.838,7.83,0
9469,10,2023-04-15,11.77,87.43,0.0,9.807,4.03,0
9470,10,2023-04-16,-0.48,38.78,0.0,9.783,8.69,0
9471,10,2023-04-17,-2.14,65.05,0.0,9.772,0.89,0
9472,10,2023-04-18,9.81,60.69,0.0,9.745,6.62,0
9473,10,2023-04-19,18.73,75.88,0.0,9.701,7.21,0
9474,10,2023-04-20,30.8,41.54,0.0,9.674,5.52,0
9475,10,2023-04-21,23.72,52.94,0.0,9.657,4.88,0
9476,10,2023-04-22,34.79,64.7,0.0,9.608,2.94,0
9477,10,2023-04-23,-5.51,42.97,0.0,9.587,3.65,0
9478,10,2023-04-24,10.43,24.9,0.0,9.56,2.68,0
9479,10,2023-04-25,1.98,63.15,0.0,9.519,4.06,0
9480,10,2023-04-26,23.71,77.26,0.0,9.474,8.93,0
9481,10,2023-04-27,-9.84,88.67,0.0,9.443,2.75,0
9482,10,2023-04-28,33.03,21.39,0.0,9.413,6.39,0
9483,10,2023-04-29,35.74,55.79,0.0,9.389,4.08,0
9484,10,2023-04-30,10.83,41.31,0.0,9.371,5.17,0
9485,10,2023-05-01,17.37,53.38,0.0,9.345,5.33,0
9486,10,2023-05-02,24.91,85.59,0.0,9.32,3.26,0
9487,10,2023-05-03,15.2,78.6,0.0,9.277,1.76,0
9488,10,2023-05-04,29.24,33.82,0.0,9.235,3.9,0
9489,10,2023-05-05,-1.77,62.08,0.0,9.201,7.95,0
9490,10,2023-05-06,37.69,59.48,0.0,9.183,3.59,0
9491,10,2023-05-07,15.05,38.35,0.0,9.159,3.48,0
9492,10,2023-05-08,33.11,87.48,0.0,9.113,6.65,0
9493,10,2023-05-09,10.47,55.81,0.0,9.072,1.06,0
9494,10,2023-05-10,34.52,65.34,0.0,9.039,4.26,0
9495,10,2023-05-11,-9.14,86.01,0.0,8.996,2.57,0
9496,10,2023-05-12,-9.82,72.05,0.0,8.963,3.59,0
9497,10,2023-05-13,-1.26,42.58,0.0,8.947,4.99,0
9498,10,2023-05-14,7.7,27.51,0.0,8.927,8.68,0
9499,10,2023-05-15,1.68,50.52,0.0,8.893,6.93,0
9500,10,2023-05-16,39.19,58.98,0.0,8.875,4.29,0
9501,10,2023-05-17,16.08,52.93,0.0,8.833,5.35,0
9502,10,2023-05-18,5.76,54.64,0.0,8.785,3.46,0
9503,10,2023-05-19,14.52,62.05,0.0,8.758,0.83,0
9504,10,2023-05-20,-2.99,34.15,0.0,8.719,6.9,0
9505,10,2023-05-21,-4.75,27.64,0.0,8.701,6.15,0
9506,10,2023-05-22,31.91,58.26,0.0,8.654,-0.95,0
9507,10,2023-05-23,28.89,44.67,0.0,8.613,7.5,0
9508,10,2023-05-24,18.87,83.09,0.0,8.581,4.1,0
9509,10,2023-05-25,33.81,68.21,0.0,8.543,4.36,0
9510,10,2023-05-26,18.33,30.26,0.0,8.502,6.09,0
9511,10,2023-05-27,-5.57,38.94,0.0,8.487,5.64,0
9512,10,2023-05-28,-4.29,33.83,0.0,8.464,5.6,0
9513,10,2023-05-29,-0.31,67.94,0.0,8.425,4.15,0
9514,10,2023-05-30,37.11,30.91,0.0,8.38,6.0,0
9515,10,2023-05-31,8.26,79.12,0.0,8.35,3.97,0
9516,10,2023-06-01,-9.54,76.16,0.0,8.311,0.86,0
9517,10,2023-06-02,34.1,31.59,0.0,8.284,3.78,0
9518,10,2023-06-03,17.55,65.47,0.0,8.247,5.48,0
9519,10,2023-06-04,28.45,78.0,0.0,8.206,5.05,0
9520,10,2023-06-05,36.47,87.48,0.0,8.184,0.98,0
9521,10,2023-06-06,31.08,32.87,0.0,8.15,4.45,0
9522,10,2023-06-07,0.84,87.81,0.0,8.133,1.96,0
9523,10,2023-06-08,20.47,65.11,0.0,8.087,4.19,0
9524,10,2023-06-09,16.91,22.61,0.0,8.042,6.17,0
9525,10,2023-06-10,19.04,58.57,0.0,7.997,7.65,0
9526,10,2023-06-11,11.9,75.75,0.0,7.975,5.46,0
9527,10,2023-06-12,28.23,60.95,0.0,7.952,4.35,0
9528,10,2023-06-13,23.71,84.73,0.0,7.906,7.55,0
9529,10,2023-06-14,-3.13,58.12,0.0,7.863,4.88,0
9530,10,2023-06-15,14.84,81.62,0.0,7.821,3.15,0
9531,10,2023-06-16,-3.66,82.67,0.0,7.792,6.12,0
9532,10,2023-06-17,36.87,88.23,0.0,7.746,6.94,0
9533,10,2023-06-18,32.27,40.22,0.0,7.723,3.71,0
9534,10,2023-06-19,6.37,47.17,0.0,7.687,2.36,0
9535,10,2023-06-20,38.89,44.16,0.0,7.67,6.93,0
9536,10,2023-06-21,3.78,64.76,0.0,7.648,6.65,0
9537,10,2023-06-22,4.11,24.41,0.0,7.617,3.77,0
9538,10,2023-06-23,18.63,78.27,0.0,7.603,4.39,0
9539,10,2023-06-24,39.05,86.14,0.0,7.571,6.2,0
9540,10,2023-06-25,8.87,52.76,0.0,7.54,3.74,0
9541,10,2023-06-26,27.79,51.73,0.0,7.524,4.47,0
9542,10,2023-06-27,-8.15,22.06,0.0,7.482,7.89,0
9543,10,2023-06-28,6.05,66.12,0.0,7.46,4.63,0
9544,10,2023-06-29,15.7,58.97,0.0,7.434,4.24,0
9545,10,2023-06-30,37.08,22.47,0.0,7.401,2.69,0
9546,10,2023-07-01,24.05,54.05,0.0,7.376,2.57,0
9547,10,2023-07-02,0.59,78.73,0.0,7.345,1.16,0
9548,10,2023-07-03,16.45,78.73,0.0,7.301,5.1,0
9549,10,2023-07-04,-5.61,59.34,0.0,7.262,6.35,0
9550,10,2023-07-05,30.31,68.9,0.0,7.228,4.38,0
9551,10,2023-07-06,23.86,49.74,0.0,7.191,5.11,0
9552,10,2023-07-07,33.81,83.71,0.0,7.181,4.95,0
9553,10,2023-07-08,-1.38,29.25,0.0,7.148,3.0,0
9554,10,2023-07-09,2.94,38.89,0.0,7.102,6.22,0
9555,10,2023-07-10,-9.03,61.54,0.0,7.086,6.31,0
9556,10,2023-07-11,-5.21,38.46,0.0,7.048,5.57,0
9557,10,2023-07-12,14.86,81.47,0.0,7.019,4.86,0
9558,10,2023-07-13,24.06,72.81,0.0,6.971,9.74,0
9559,10,2023-07-14,29.18,26.3,0.0,6.94,7.5,0
9560,10,2023-07-15,9.27,46.67,0.0,6.909,2.54,0
9561,10,2023-07-16,-6.09,84.72,0.0,6.897,5.55,0
9562,10,2023-07-17,23.9,23.84,0.0,6.876,4.71,0
9563,10,2023-07-18,-3.88,30.95,0.0,6.837,2.3,0
9564,10,2023-07-19,2.27,70.02,0.0,6.826,6.87,0
9565,10,2023-07-20,8.45,50.87,0.0,6.814,3.9,0
9566,10,2023-07-21,36.22,40.02,0.0,6.773,7.05,0
9567,10,2023-07-22,7.93,87.98,0.0,6.743,6.34,0
9568,10,2023-07-23,21.98,76.55,0.0,6.697,8.65,1
9569,10,2023-07-24,2.44,56.04,0.0,6.679,5.21,0
9570,10,2023-07-25,15.09,55.38,0.0,6.655,2.14,0
9571,10,2023-07-26,-0.82,47.27,0.0,6.633,5.44,0
9572,10,2023-07-27,13.74,39.36,0.0,6.594,3.05,0
9573,10,2023-07-28,24.21,56.44,0.0,6.57,5.57,0
9574,10,2023-07-29,25.31,75.69,0.0,6.558,7.51,0
9575,10,2023-07-30,7.97,43.63,0.0,6.539,5.39,0
9576,10,2023-07-31,36.46,31.05,0.0,6.502,7.78,0
9577,10,2023-08-01,32.46,73.02,0.0,6.48,7.6,0
9578,10,2023-08-02,4.83,52.57,0.0,6.468,4.26,0
9579,10,2023-08-03,10.29,52.37,0.0,6.435,6.21,0
9580,10,2023-08-04,33.04,51.58,0.0,6.411,5.58,0
9581,10,2023-08-05,27.82,46.94,0.0,6.362,2.85,0
9582,10,2023-08-06,-5.89,55.58,0.0,6.35,4.22,0
9583,10,2023-08-07,6.04,60.02,0.0,6.339,5.99,0
9584,10,2023-08-08,7.97,32.86,0.0,6.326,8.97,0
9585,10,2023-08-09,35.79,43.17,0.0,6.301,6.74,0
9586,10,2023-08-10,34.22,52.39,0.0,6.253,6.25,1
9587,10,2023-08-11,23.96,77.46,0.0,6.217,2.7,0
9588,10,2023-08-12,16.81,41.68,0.0,6.205,4.85,0
9589,10,2023-08-13,25.48,58.32,0.0,6.188,7.32,0
9590,10,2023-08-14,4.9,38.49,0.0,6.153,2.81,0
9591,10,2023-08-15,11.66,51.83,0.0,6.13,6.82,0
9592,10,2023-08-16,34.06,26.59,0.0,6.117,5.64,0
9593,10,2023-08-17,28.15,73.62,0.0,6.083,2.1,0
9594,10,2023-08-18,-7.22,21.47,0.0,6.06,2.45,0
9595,10,2023-08-19,24.04,27.92,0.0,6.033,6.3,0
9596,10,2023-08-20,9.86,44.18,0.0,5.983,8.72,1
9597,10,2023-08-21,28.98,81.54,0.0,8.494,5.71,0
9598,10,2023-08-22,3.07,77.65,0.0,8.456,4.77,0
9599,10,2023-08-23,-5.09,75.96,0.0,8.418,0.92,0
9600,10,2023-08-24,10.42,42.47,0.0,8.386,4.86,0
9601,10,2023-08-25,39.88,28.48,0.0,8.364,1.12,0
9602,10,2023-08-26,31.32,20.82,0.0,8.347,3.52,0
9603,10,2023-08-27,38.25,72.4,0.0,8.335,4.33,0
9604,10,2023-08-28,34.37,30.85,0.0,8.313,5.34,0
9605,10,2023-08-29,30.94,57.36,0.0,8.304,6.09,0
9606,10,2023-08-30,-9.76,76.5,0.0,8.259,6.34,0
9607,10,2023-08-31,8.82,84.01,0.0,8.242,5.52,0
9608,10,2023-09-01,12.85,62.09,0.0,8.197,5.06,0
9609,10,2023-09-02,5.66,60.93,0.0,8.18,1.55,0
9610,10,2023-09-03,8.81,57.26,0.0,8.158,4.64,0
9611,10,2023-09-04,-4.8,55.43,0.0,8.123,7.17,0
9612,10,2023-09-05,11.48,74.44,0.0,8.108,3.95,0
9613,10,2023-09-06,-5.07,84.84,0.0,8.068,4.86,0
9614,10,2023-09-07,3.83,40.71,0.0,8.056,4.58,0
9615,10,2023-09-08,36.96,50.52,0.0,8.027,5.73,0
9616,10,2023-09-09,19.88,39.35,0.0,7.978,5.68,0
9617,10,2023-09-10,15.8,35.19,0.0,7.929,3.04,0
9618,10,2023-09-11,15.69,22.08,0.0,7.917,4.88,0
9619,10,2023-09-12,15.34,67.92,0.0,7.878,6.74,0
9620,10,2023-09-13,24.63,37.92,0.0,7.86,4.01,0
9621,10,2023-09-14,-2.79,43.53,0.0,7.82,2.06,0
9622,10,2023-09-15,30.43,28.46,0.0,7.783,1.67,0
9623,10,2023-09-16,10.83,24.44,0.0,7.768,6.15,0
9624,10,2023-09-17,23.26,40.88,0.0,7.754,2.72,0
9625,10,2023-09-18,-9.32,89.67,0.0,7.738,4.05,0
9626,10,2023-09-19,12.53,51.51,0.0,7.718,8.9,0
9627,10,2023-09-20,35.01,87.25,0.0,7.671,4.46,0
9628,10,2023-09-21,-2.32,34.11,0.0,7.639,6.29,0
9629,10,2023-09-22,32.29,44.16,0.0,7.624,3.89,0
9630,10,2023-09-23,11.72,42.65,0.0,7.595,5.52,0
9631,10,2023-09-24,24.89,82.7,0.0,7.584,6.59,0
9632,10,2023-09-25,32.32,89.05,0.0,7.547,3.84,0
9633,10,2023-09-26,0.84,21.13,0.0,7.518,4.71,0
9634,10,2023-09-27,37.05,54.19,0.0,7.49,1.65,0
9635,10,2023-09-28,1.07,31.22,0.0,7.453,0.11,0
9636,10,2023-09-29,13.68,36.43,0.0,7.412,6.39,0
9637,10,2023-09-30,33.27,20.03,0.0,7.399,2.17,0
9638,10,2023-10-01,6.93,52.11,0.0,7.349,6.78,0
9639,10,2023-10-02,25.2,76.92,0.0,7.315,4.79,0
9640,10,2023-10-03,19.05,69.51,0.0,7.274,6.8,0
9641,10,2023-10-04,16.67,73.86,0.0,7.256,7.8,0
9642,10,2023-10-05,22.01,80.82,0.0,7.242,6.51,1
9643,10,2023-10-06,29.27,49.78,0.0,7.204,6.55,0
9644,10,2023-10-07,-4.22,30.15,0.0,7.173,7.36,0
9645,10,2023-10-08,6.19,50.3,0.0,7.139,5.48,0
9646,10,2023-10-09,20.87,67.58,0.0,7.128,5.12,0
9647,10,2023-10-10,26.54,35.23,0.0,7.104,4.5,0
9648,10,2023-10-11,28.65,20.07,0.0,7.063,2.53,0
9649,10,2023-10-12,17.42,46.35,0.0,7.05,5.88,0
9650,10,2023-10-13,33.4,49.98,0.0,7.002,8.06,0
9651,10,2023-10-14,27.33,56.72,0.0,6.954,4.04,0
9652,10,2023-10-15,26.45,66.35,0.0,6.933,4.39,0
9653,10,2023-10-16,19.55,66.37,0.0,6.899,2.88,0
9654,10,2023-10-17,7.64,53.6,0.0,6.886,5.65,0
9655,10,2023-10-18,19.66,23.42,0.0,6.836,6.92,0
9656,10,2023-10-19,-5.77,51.88,0.0,6.795,5.19,0
9657,10,2023-10-20,-7.57,78.64,0.0,6.763,2.59,0
9658,10,2023-10-21,17.69,65.62,0.0,6.748,4.94,0
9659,10,2023-10-22,24.71,66.21,0.0,6.7,5.44,0
9660,10,2023-10-23,14.84,26.49,0.0,6.662,9.15,0
9661,10,2023-10-24,13.32,87.78,0.0,6.636,9.15,0
9662,10,2023-10-25,21.85,76.12,0.0,6.618,1.64,0
9663,10,2023-10-26,35.44,82.16,0.0,6.577,7.38,0
9664,10,2023-10-27,11.32,83.94,0.0,6.553,5.89,0
9665,10,2023-10-28,-2.4,23.25,0.0,6.515,4.27,0
9666,10,2023-10-29,-7.97,63.09,0.0,6.476,2.79,0
9667,10,2023-10-30,-0.77,71.21,0.0,6.45,3.8,0
9668,10,2023-10-31,11.81,25.93,0.0,6.435,7.13,0
9669,10,2023-11-01,26.77,31.44,0.0,6.415,3.3,0
9670,10,2023-11-02,36.09,54.48,0.0,6.383,5.94,0
9671,10,2023-11-03,18.28,60.68,0.0,6.334,4.74,0
9672,10,2023-11-04,31.76,81.63,0.0,6.286,3.17,0
9673,10,2023-11-05,21.03,42.8,0.0,6.27,3.27,0
9674,10,2023-11-06,-9.87,86.32,0.0,6.219,2.82,0
9675,10,2023-11-07,14.78,21.98,0.0,6.196,4.95,0
9676,10,2023-11-08,6.05,78.58,0.0,6.167,7.15,0
9677,10,2023-11-09,-3.77,46.83,0.0,6.12,3.72,0
9678,10,2023-11-10,18.5,46.43,0.0,6.074,5.92,0
9679,10,2023-11-11,11.0,26.98,0.0,6.059,3.8,0
9680,10,2023-11-12,7.7,50.32,0.0,6.021,5.34,0
9681,10,2023-11-13,18.4,30.15,0.0,5.981,3.86,1
9682,10,2023-11-14,27.0,29.46,0.0,11.016,4.29,0
